Key,Id,Czech (Czech Republic)(cs-CZ),English (United States)(en-US),Slovak (Slovakia)(sk-SK)
"COOL_Q4_A1",81208772966076493,"","",""
"COOL_Q4_A2",81208772966076494,"","",""
"RAM_Q0",81208772966076495,"","",""
"RAM_Q0_A0",81208772966076496,"","",""
"RAM_Q0_A1",81208772966076497,"","",""
"RAM_Q0_A2",81208772966076498,"","",""
"RAM_Q1",81208772966076499,"","",""
"RAM_Q1_A0",81208772966076500,"","",""
"RAM_Q1_A1",81208772966076501,"","",""
"RAM_Q1_A2",81208772966076502,"","",""
"RAM_Q2",81208772966076503,"","",""
"RAM_Q2_A0",81208772966076504,"","",""
"RAM_Q2_A1",81208772966076505,"","",""
"RAM_Q2_A2",81208772966076506,"","",""
"RAM_Q3",81208772966076507,"","",""
"RAM_Q3_A0",81208772966076508,"","",""
"RAM_Q3_A1",81208772966076509,"","",""
"RAM_Q3_A2",81208772966076510,"","",""
"RAM_Q4",81208772966076511,"","",""
"RAM_Q4_A0",81208772966076512,"","",""
"RAM_Q4_A1",81208772966076513,"","",""
"RAM_Q4_A2",81208772966076514,"","",""
"HDD_Q0",81208772966076515,"","",""
"HDD_Q0_A0",81208772966076516,"","",""
"HDD_Q0_A1",81208772966076517,"","",""
"HDD_Q0_A2",81208772966076518,"","",""
"HDD_Q1",81208772966076519,"","",""
"HDD_Q1_A0",81208772966076520,"","",""
"HDD_Q1_A1",81208772966076521,"","",""
"HDD_Q1_A2",81208772966076522,"","",""
"HDD_Q2",81208772966076523,"","",""
"HDD_Q2_A0",81208772966076524,"","",""
"HDD_Q2_A1",81208772966076525,"","",""
"HDD_Q2_A2",81208772966076526,"","",""
"HDD_Q3",81208772970270720,"","",""
"HDD_Q3_A0",81208772970270721,"","",""
"HDD_Q3_A1",81208772970270722,"","",""
"HDD_Q3_A2",81208772970270723,"","",""
"HDD_Q4",81208772970270724,"","",""
"HDD_Q4_A0",81208772970270725,"","",""
"HDD_Q4_A1",81208772970270726,"","",""
"HDD_Q4_A2",81208772970270727,"","",""
"Q0",3763166435758080,"CZ	Q0","EN	Q0","SK	Q0"
"Q1",92088193024,"CZ	Q1","EN	Q1","SK	Q1"
"Q2",3763615255646208,"CZ	Q2","EN	Q2","SK	Q2"
"A0",177085763584,"CZ	A0","EN	A0","SK	A0"
"A1",331964633088,"CZ 	A1","EN	A1","SK	A1"
"A2",354802618368,"CZ 	A2","EN	A2","SK	A2"
"Binary_0",81193300505776128,"Kolik číslic používá binární soustava?",,
"New Entry",81193417510080512,,,
